rpm,speed,temperature,throttle,battery
1.544087768554687500e+03,4.275929260253906250e+01,9.000416564941406250e+01,4.005673980712890625e+01,1.371123409271240234e+01
3.486307128906250000e+03,9.719401550292968750e+01,8.513826751708984375e+01,3.880823516845703125e+01,1.384016036987304688e+01
1.690882202148437500e+03,4.796701049804687500e+01,9.325954437255859375e+01,5.750454902648925781e+00,1.392137145996093750e+01
1.913011352539062500e+03,5.375871658325195312e+01,9.088964080810546875e+01,9.872946166992187500e+01,1.272541713714599609e+01
3.356298339843750000e+03,9.439805603027343750e+01,8.591341400146484375e+01,2.246111679077148438e+01,1.303259849548339844e+01
8.073265380859375000e+02,2.272754859924316406e+01,9.327378845214843750e+01,5.870339870452880859e+00,1.356342315673828125e+01
3.034971435546875000e+03,8.522683715820312500e+01,9.025093078613281250e+01,6.527872467041015625e+01,1.429777431488037109e+01
1.154368408203125000e+03,3.297482299804687500e+01,8.745328521728515625e+01,8.849156951904296875e+01,1.234600734710693359e+01
3.868218261718750000e+03,1.086716232299804688e+02,8.578376770019531250e+01,5.134600448608398438e+01,1.266721534729003906e+01
9.093740844726562500e+02,2.532263755798339844e+01,9.299222564697265625e+01,6.024102401733398438e+01,1.414215087890625000e+01
3.120249511718750000e+03,8.765499877929687500e+01,8.784750366210937500e+01,3.118220329284667969e+01,1.449108791351318359e+01
3.166910400390625000e+03,8.862915802001953125e+01,8.853187561035156250e+01,9.910955047607421875e+01,1.263881492614746094e+01
3.318157958984375000e+03,9.322406768798828125e+01,9.205165100097656250e+01,7.807290649414062500e+01,1.314728927612304688e+01
2.155937011718750000e+03,6.017419815063476562e+01,8.728898620605468750e+01,8.013270568847656250e+01,1.267417621612548828e+01
2.099202880859375000e+03,5.894865798950195312e+01,8.777822875976562500e+01,3.326454162597656250e+01,1.220547676086425781e+01
1.095560791015625000e+03,3.163236999511718750e+01,9.315869140625000000e+01,3.607035827636718750e+01,1.431070899963378906e+01
1.818132568359375000e+03,5.098001861572265625e+01,8.716771697998046875e+01,5.029767227172851562e+01,1.327520465850830078e+01
3.233549804687500000e+03,6.704013943672180176e-01,8.936306762695312500e+01,9.137400817871093750e+01,1.419055747985839844e+01
3.642769531250000000e+03,1.016407699584960938e+02,8.599831390380859375e+01,1.074029541015625000e+01,1.228831577301025391e+01
1.019586730957031250e+03,2.819891738891601562e+01,9.131628417968750000e+01,7.573493957519531250e+01,1.407049465179443359e+01
3.953166503906250000e+03,1.103478546142578125e+02,9.117785644531250000e+01,4.984965324401855469e-01,1.246077537536621094e+01
3.073704833984375000e+03,8.585786437988281250e+01,8.549459075927734375e+01,6.015584564208984375e+01,1.321547985076904297e+01
2.402026367187500000e+03,6.733444213867187500e+01,8.769622802734375000e+01,6.489469146728515625e+01,1.307314395904541016e+01
1.652682617187500000e+03,4.608915710449218750e+01,8.977877044677734375e+01,4.168893814086914062e+01,1.258142471313476562e+01
2.716346679687500000e+03,7.634193420410156250e+01,9.089020538330078125e+01,6.181196212768554688e+00,1.405531787872314453e+01
2.860830078125000000e+03,7.957146453857421875e+01,9.276648712158203125e+01,8.105197143554687500e+01,1.377926445007324219e+01
2.777461669921875000e+03,7.809998321533203125e+01,8.681623077392578125e+01,2.226807403564453125e+01,1.414504146575927734e+01
2.504679199218750000e+03,6.911128997802734375e+01,9.201845550537109375e+01,9.695905303955078125e+01,1.232664299011230469e+01
2.409880126953125000e+03,6.673568725585937500e+01,9.262802886962890625e+01,2.642322158813476562e+01,1.257273197174072266e+01
2.684759277343750000e+03,7.529564666748046875e+01,9.377426910400390625e+01,1.220149326324462891e+01,1.228565788269042969e+01
2.711218505859375000e+03,7.481555175781250000e+01,8.751120758056640625e+01,7.925471496582031250e+01,1.326558303833007812e+01
2.885181396484375000e+03,8.072073364257812500e+01,9.313668060302734375e+01,5.759192657470703125e+01,1.411386203765869141e+01
2.061080566406250000e+03,5.725166320800781250e+01,8.522063446044921875e+01,9.158615112304687500e+01,1.368795967102050781e+01
3.785813476562500000e+03,1.063526229858398438e+02,9.066107177734375000e+01,4.754969787597656250e+01,1.371845054626464844e+01
2.737457031250000000e+03,7.701495361328125000e+01,9.093935394287109375e+01,1.458185958862304688e+01,1.294306468963623047e+01
3.318020751953125000e+03,9.285839843750000000e+01,8.952205657958984375e+01,1.153467273712158203e+01,1.238206291198730469e+01
3.505465332031250000e+03,9.740396881103515625e+01,9.195038604736328125e+01,3.938347625732421875e+01,1.449928665161132812e+01
3.547753906250000000e+03,9.832975769042968750e+01,8.860903167724609375e+01,7.146401977539062500e+01,1.239687156677246094e+01
1.913219848632812500e+03,5.380482482910156250e+01,8.750598907470703125e+01,8.010270690917968750e+01,1.366842651367187500e+01
1.016087402343750000e+03,2.851412773132324219e+01,8.758557128906250000e+01,6.629244232177734375e+01,1.229669380187988281e+01
2.645298339843750000e+03,7.474825286865234375e+01,9.023379516601562500e+01,8.905778503417968750e+01,1.223255062103271484e+01
2.747949218750000000e+03,7.624108123779296875e+01,8.638903808593750000e+01,5.735193252563476562e+01,1.215810012817382812e+01
2.162023925781250000e+03,6.014517593383789062e+01,9.431169128417968750e+01,3.958851242065429688e+01,1.290244197845458984e+01
3.850252197265625000e+03,1.071279296875000000e+02,9.459379577636718750e+01,7.608388519287109375e+01,1.360236454010009766e+01
1.346809814453125000e+03,3.778656005859375000e+01,8.781530761718750000e+01,4.912528991699218750e+01,1.333642196655273438e+01
2.172025390625000000e+03,6.059448623657226562e+01,8.926353454589843750e+01,2.115432357788085938e+01,1.421409702301025391e+01
2.031719848632812500e+03,5.690535736083984375e+01,9.173891448974609375e+01,5.429108619689941406e+00,1.416542625427246094e+01
1.265224243164062500e+03,3.524809646606445312e+01,8.514251708984375000e+01,3.191387748718261719e+01,1.345189762115478516e+01
8.289060668945312500e+02,2.405114746093750000e+01,8.542385864257812500e+01,4.272699356079101562e+01,1.410017776489257812e+01
2.578807617187500000e+03,7.236861419677734375e+01,8.829785156250000000e+01,9.319443511962890625e+01,1.370473957061767578e+01
2.120420166015625000e+03,5.924577331542968750e+01,9.458128356933593750e+01,7.916548919677734375e+01,1.339159870147705078e+01
3.872611083984375000e+03,1.092938156127929688e+02,8.547870635986328125e+01,4.313617706298828125e+01,1.260163879394531250e+01
8.515075683593750000e+02,2.334501647949218750e+01,8.617189788818359375e+01,7.720471858978271484e+00,1.396648216247558594e+01
3.186159912109375000e+03,8.992329406738281250e+01,9.274417877197265625e+01,5.899852371215820312e+01,1.227687549591064453e+01
3.400256835937500000e+03,9.536732482910156250e+01,9.299365997314453125e+01,8.557221984863281250e+01,1.354336833953857422e+01
1.683863525390625000e+03,4.656644439697265625e+01,8.764597320556640625e+01,4.299570465087890625e+01,1.308128929138183594e+01
3.166390625000000000e+03,8.891520690917968750e+01,9.083097839355468750e+01,9.873715209960937500e+01,1.261249637603759766e+01
1.861477661132812500e+03,5.198383331298828125e+01,9.296597290039062500e+01,5.536808490753173828e+00,1.368671321868896484e+01
1.584907836914062500e+03,4.404980468750000000e+01,8.999028015136718750e+01,1.625262451171875000e+01,1.440594959259033203e+01
3.421054443359375000e+03,9.580285644531250000e+01,8.598448181152343750e+01,8.699774932861328125e+01,1.204513549804687500e+01
3.361489990234375000e+03,9.413235473632812500e+01,8.686381530761718750e+01,7.540328979492187500e+01,1.428451442718505859e+01
3.080358886718750000e+03,8.720944213867187500e+01,8.801986694335937500e+01,9.997787475585937500e+00,1.406840610504150391e+01
3.276876953125000000e+03,9.186558532714843750e+01,9.201881408691406250e+01,4.028393554687500000e+01,1.258736419677734375e+01
2.351177246093750000e+03,6.595944213867187500e+01,8.759906768798828125e+01,2.246745872497558594e+01,1.331362724304199219e+01
1.828287963867187500e+03,5.212062454223632812e+01,8.740305328369140625e+01,7.394093036651611328e+00,1.317184638977050781e+01
2.310520507812500000e+03,6.388470458984375000e+01,9.086384582519531250e+01,9.148423767089843750e+01,1.281747245788574219e+01
3.340455566406250000e+03,9.336219787597656250e+01,9.357686614990234375e+01,7.396609497070312500e+01,1.362844371795654297e+01
2.368333251953125000e+03,6.668991851806640625e+01,8.928691101074218750e+01,3.439601135253906250e+01,1.234282398223876953e+01
3.573133056640625000e+03,9.974008941650390625e+01,9.349051666259765625e+01,3.223517608642578125e+01,1.259145641326904297e+01
1.138057983398437500e+03,3.154803085327148438e+01,1.357866058349609375e+02,3.121027565002441406e+01,1.307321071624755859e+01
2.338898193359375000e+03,6.628218841552734375e+01,8.748284149169921875e+01,2.933408355712890625e+01,1.379395961761474609e+01
1.717580566406250000e+03,4.857017898559570312e+01,8.903659057617187500e+01,4.857673645019531250e+00,1.351885414123535156e+01
2.574381591796875000e+03,7.280287933349609375e+01,9.426465606689453125e+01,8.228964996337890625e+01,1.266323089599609375e+01
2.963090820312500000e+03,8.214355468750000000e+01,9.397548675537109375e+01,4.408455371856689453e+00,1.285035228729248047e+01
3.892523437500000000e+03,1.088446044921875000e+02,8.743338775634765625e+01,3.008577537536621094e+01,1.306087970733642578e+01
1.598400634765625000e+03,4.485197067260742188e+01,9.067397308349609375e+01,3.667125320434570312e+01,1.220873069763183594e+01
2.505142822265625000e+03,7.082628631591796875e+01,9.271681976318359375e+01,4.660874176025390625e+01,1.396659469604492188e+01
2.161365966796875000e+03,6.076131439208984375e+01,9.054898834228515625e+01,5.469011306762695312e+01,1.402398490905761719e+01
2.093897705078125000e+03,5.895491409301757812e+01,8.722377014160156250e+01,2.851567840576171875e+01,1.243410873413085938e+01
2.169437744140625000e+03,6.051120758056640625e+01,8.957865142822265625e+01,1.282400131225585938e+01,1.226872253417968750e+01
3.193285156250000000e+03,8.901580810546875000e+01,8.512993621826171875e+01,2.805886268615722656e+01,1.282650184631347656e+01
1.939033203125000000e+03,5.475518417358398438e+01,8.809347534179687500e+01,1.653469657897949219e+01,1.293352603912353516e+01
9.251631469726562500e+02,2.519221305847167969e+01,8.760155487060546875e+01,2.972350311279296875e+01,1.429825973510742188e+01
1.188723388671875000e+03,3.344538497924804688e+01,8.912484741210937500e+01,6.958255767822265625e+01,1.207578372955322266e+01
3.089169677734375000e+03,8.690194702148437500e+01,8.601233673095703125e+01,1.988741457462310791e-01,1.212641525268554688e+01
2.231892822265625000e+03,6.227627563476562500e+01,8.865657806396484375e+01,2.271222114562988281e+01,1.220904064178466797e+01
2.203351074218750000e+03,6.086774063110351562e+01,9.401573181152343750e+01,6.968379974365234375e+00,1.409354686737060547e+01
3.402962646484375000e+03,9.639231109619140625e+01,8.587747192382812500e+01,7.861818695068359375e+01,1.301869583129882812e+01
3.852382812500000000e+03,1.077153930664062500e+02,9.473060607910156250e+01,1.435920357704162598e+00,1.281429862976074219e+01
1.089853027343750000e+03,3.163051986694335938e+01,8.937841796875000000e+01,9.456936645507812500e+01,1.294577503204345703e+01
1.863728393554687500e+03,5.353966903686523438e+01,8.986719512939453125e+01,2.261959075927734375e+01,1.272200298309326172e+01
2.556180419921875000e+03,7.142823028564453125e+01,9.260341644287109375e+01,6.475666809082031250e+01,1.281668090820312500e+01
1.332498413085937500e+03,3.725323486328125000e+01,8.996969604492187500e+01,7.794226169586181641e+00,1.438890457153320312e+01
1.617932983398437500e+03,4.553636169433593750e+01,8.661307525634765625e+01,1.698466110229492188e+01,1.389086437225341797e+01
3.803150146484375000e+03,1.075601730346679688e+02,9.421583557128906250e+01,9.942096710205078125e+01,1.212976837158203125e+01
3.251803710937500000e+03,9.222003173828125000e+01,9.094597625732421875e+01,8.672840881347656250e+01,1.227878093719482422e+01
3.029459228515625000e+03,8.506844329833984375e+01,8.688945770263671875e+01,2.379864883422851562e+01,1.394775962829589844e+01
3.394796875000000000e+03,9.493225097656250000e+01,9.125843048095703125e+01,3.577316665649414062e+01,1.217169475555419922e+01
1.803991943359375000e+03,5.051147079467773438e+01,9.251999664306640625e+01,2.391945457458496094e+01,1.355289459228515625e+01
2.396252441406250000e+03,6.666996765136718750e+01,8.679886627197265625e+01,8.783828735351562500e+01,1.377541732788085938e+01
2.962179199218750000e+03,8.334769439697265625e+01,8.824887084960937500e+01,8.224562644958496094e+00,1.294502162933349609e+01
3.236871337890625000e+03,9.074205017089843750e+01,9.147151184082031250e+01,9.199407196044921875e+01,1.207466602325439453e+01
8.782426757812500000e+02,2.384045982360839844e+01,9.211917877197265625e+01,5.635232543945312500e+01,1.323901271820068359e+01
2.808175048828125000e+03,7.869377899169921875e+01,9.311071014404296875e+01,4.874668502807617188e+01,1.390596961975097656e+01
3.982677246093750000e+03,1.123378524780273438e+02,8.519917297363281250e+01,2.785403060913085938e+01,1.302097511291503906e+01
1.843720458984375000e+03,5.147688674926757812e+01,9.242332458496093750e+01,4.742425918579101562e+01,1.342682647705078125e+01
3.025660888671875000e+03,8.469399261474609375e+01,9.480867004394531250e+01,8.556666564941406250e+01,1.322667694091796875e+01
3.805886718750000000e+03,1.059043884277343750e+02,8.540749359130859375e+01,7.616590881347656250e+01,1.344875144958496094e+01
1.033608642578125000e+03,2.927364921569824219e+01,9.000275421142578125e+01,2.380366516113281250e+01,1.273192405700683594e+01
1.051978515625000000e+03,2.952450180053710938e+01,8.680706024169921875e+01,3.521204757690429688e+01,1.271868228912353516e+01
1.831850341796875000e+03,5.201162719726562500e+01,8.676749420166015625e+01,2.638565444946289062e+01,1.225301551818847656e+01
1.353557739257812500e+03,3.872480392456054688e+01,8.602043151855468750e+01,3.391400146484375000e+01,1.216274452209472656e+01
3.902868652343750000e+03,3.742474615573883057e-01,8.772008514404296875e+01,1.307841777801513672e+01,1.320295143127441406e+01
1.561758178710937500e+03,4.324330139160156250e+01,8.637241363525390625e+01,1.849675559997558594e+01,1.202792930603027344e+01
1.071279174804687500e+03,3.015152168273925781e+01,9.273379516601562500e+01,8.505619812011718750e+01,1.383336257934570312e+01
3.211401611328125000e+03,8.939422607421875000e+01,8.647186279296875000e+01,1.452239990234375000e+01,1.383683967590332031e+01
2.044547485351562500e+03,5.738639068603515625e+01,9.138119506835937500e+01,7.803636169433593750e+01,1.209299945831298828e+01
9.124970092773437500e+02,2.542624664306640625e+01,8.691586303710937500e+01,6.082085037231445312e+01,1.204412460327148438e+01
1.161220947265625000e+03,3.230767059326171875e+01,9.049508666992187500e+01,2.100065994262695312e+01,1.285917758941650391e+01
1.158346679687500000e+03,3.116043853759765625e+01,9.016771697998046875e+01,9.199758148193359375e+01,1.404140853881835938e+01
1.047251342773437500e+03,2.949095916748046875e+01,9.400186157226562500e+01,8.844981384277343750e+01,1.437958145141601562e+01
2.931848144531250000e+03,8.272098541259765625e+01,8.894900512695312500e+01,4.113154220581054688e+01,1.433730697631835938e+01
2.159312988281250000e+03,6.033409118652343750e+01,8.812899017333984375e+01,2.652024078369140625e+01,1.370264720916748047e+01
3.655606689453125000e+03,1.029066619873046875e+02,8.956251525878906250e+01,2.794399642944335938e+01,1.285730171203613281e+01
2.421644531250000000e+03,6.800815582275390625e+01,9.490240478515625000e+01,3.592146682739257812e+01,1.231466007232666016e+01
2.182068359375000000e+03,6.016956710815429688e+01,8.980422210693359375e+01,1.629942703247070312e+01,1.366753196716308594e+01
8.498562011718750000e+02,2.349713706970214844e+01,8.877177429199218750e+01,6.593503570556640625e+01,1.255123043060302734e+01
